_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_15;000206;;Legienstraße - Querkamp;Legienstraße - Querkamp;65;Grün an Kleingärten;Hamburg-Mitte;Horn;129;0;01.10.2025;0,0625;;FHH;Stadtgrün;POLYGON ((573202.148600 5934565.711900,573172.094200 5934504.357300,573171.842600 5934503.843700,573171.515700 5934503.176500,573170.298000 5934500.690600,573169.968900 5934500.018700,573169.900500 5934500.039900,573154.776700 5934504.723600,573154.788400 5934504.756500,573157.146300 5934511.380800,573157.898700 5934513.412300,573160.562000 5934521.936000,573161.921300 5934531.784800,573162.070000 5934532.862000,573162.034100 5934535.276500,573161.975800 5934539.197100,573161.908000 5934543.751000,573160.695000 5934546.767000,573160.654300 5934546.789600,573157.087000 5934548.768000,573158.044600 5934552.060500,573168.342300 5934549.146000,573166.905500 5934543.638300,573165.947600 5934539.328000,573165.468600 5934536.215000,573164.750100 5934530.228500,573164.510600 5934524.241900,573162.355300 5934515.860800,573161.157900 5934510.353100,573161.397300 5934508.198000,573163.312900 5934507.240200,573165.299600 5934506.346100,573168.285500 5934505.472100,573179.117400 5934528.312800,573184.385500 5934538.609700,573187.977400 5934546.032900,573194.442800 5934556.569300,573200.908300 5934567.584700,573207.134500 5934590.812400,573213.443900 5934588.771100,573212.867200 5934587.593800,573205.030800 5934571.596000,573202.612800 5934566.659500,573202.148600 5934565.711900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_16;000211;;Eckerkoppel - Ebeersreye;Eckerkoppel - Ebeersreye;65;Grün an Kleingärten;Wandsbek;Farmsen-Berne;514;545;01.10.2025;0,0026;;FHH;AGV;POLYGON ((573614.571600 5939097.711900,573607.074400 5939097.669700,573609.828500 5939104.706100,573614.571700 5939097.718600,573614.571600 5939097.711900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_17;000227;;Hegenredder;Hegenredder;65;Grün an Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;0,0179;;FHH;Stadtgrün;POLYGON ((576287.946800 5934023.961600,576270.278800 5934003.348100,576271.181000 5934024.701100,576287.946800 5934023.961600));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_18;000228;;Hegenredder;Hegenredder;65;Grün an Kleingärten;Hamburg-Mitte;Billstedt;130;116;01.10.2025;0,1284;;FHH;Stadtgrün;POLYGON ((576312.836000 5934053.000000,576292.488500 5934029.260400,576293.651400 5934048.094500,576236.399000 5934052.711200,576235.781100 5934028.699800,576235.775100 5934028.394400,576236.398600 5934028.394400,576255.790600 5934026.547800,576254.867200 5934001.308100,576267.759300 5934000.408600,576257.235500 5933988.130400,576256.853100 5933988.763200,576237.609300 5934022.497300,576234.606400 5934028.114000,576234.456600 5934028.394400,576227.485300 5934041.433900,576224.514600 5934049.406900,576222.761600 5934058.802400,576312.836000 5934053.000000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_19;005486;630 Wühlmäuse 2000;Hans-Stoll-Straße;Hans-Stoll-Straße;60;Dauerkleingärten;Bergedorf;Neuallermöhe;615;0;01.10.2025;0,9357;;FHH;Stadtgrün;POLYGON ((575945.147000 5927552.391800,575935.796800 5927543.665000,575940.160200 5927538.678200,575922.083100 5927519.354400,575937.666800 5927498.160600,575928.940000 5927469.486600,575945.147000 5927445.176100,575945.147000 5927414.008700,575928.316600 5927402.165100,575917.096400 5927383.464700,575895.902600 5927407.151900,575894.032500 5927423.358900,575830.451100 5927460.759800,575923.329800 5927552.391800,575945.147000 5927552.391800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_20;000241;;Willersweg - Gehlengraben;Willersweg - Gehlengraben;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;0;01.10.2025;0,5744;;FHH;Stadtgrün;POLYGON ((567782.244900 5945014.419700,567787.253700 5944983.146100,567794.387100 5944924.664000,567797.474200 5944899.356000,567778.851100 5944898.781800,567745.520800 5944897.754800,567745.437000 5944900.513000,567745.362000 5944903.026000,567745.336700 5944903.025200,567745.330800 5944903.223800,567712.025800 5944902.158900,567711.788000 5944910.021000,567711.594000 5944916.462000,567711.545300 5944916.468400,567711.540500 5944916.632100,567678.109900 5944921.031000,567644.512300 5944925.452100,567610.952700 5944929.868300,567566.340100 5944935.738900,567568.062000 5944948.747000,567577.256500 5944950.023400,567586.410800 5944951.562300,567587.806400 5944951.820600,567587.932100 5944951.844000,567589.390300 5944952.121300,567589.452100 5944952.133100,567590.970600 5944952.429400,567591.777100 5944947.429200,567595.771700 5944945.432000,567600.236100 5944944.609500,567599.883600 5944939.675300,567648.992800 5944933.330600,567649.462800 5944936.737500,567650.167700 5944937.677400,567651.695000 5944938.852200,567653.574900 5944940.144500,567651.342600 5944943.669000,567652.400100 5944948.720700,567606.228100 5944954.830400,567605.405600 5944950.013600,567596.006700 5944951.658500,567595.190200 5944953.291700,567609.479900 5944956.650200,567623.603400 5944960.650400,567637.531900 5944965.284100,567651.237000 5944970.542000,567780.769500 5945023.632100,567782.244900 5945014.419700),(567650.273700 5944958.572700,567658.791900 5944939.133700,567660.102300 5944934.546900,567659.665500 5944932.144400,567662.068100 5944929.741700,567665.781300 5944929.523200,567681.289400 5944927.557400,567698.107900 5944925.591500,567713.834400 5944923.625500,567730.216100 5944921.878000,567747.471500 5944920.785700,567764.727000 5944919.693500,567769.750700 5944920.130200,567787.699400 5944923.335100,567786.132800 5944939.787300,567782.420000 5944975.388800,567779.144000 5945007.058800,567778.546200 5945012.887700,567650.273700 5944958.572700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_21;000243;;Gehlengraben;Gehlengraben;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,3616;;FHH;Stadtgrün;POLYGON ((567810.472300 5944773.251700,567809.377300 5944768.653300,567805.991300 5944754.305300,567805.034000 5944748.025500,567801.776600 5944734.816500,567800.328700 5944726.854900,567798.338100 5944718.893300,567797.252300 5944713.284100,567791.823500 5944702.608300,567786.213700 5944691.027700,567783.267500 5944685.291000,567772.161300 5944662.023300,567768.345100 5944654.391500,567776.692700 5944649.144600,567789.810400 5944641.274400,567785.517100 5944635.073600,567775.499700 5944620.525600,567765.482400 5944605.500500,567801.973200 5944582.843900,567805.312300 5944580.936000,567794.579200 5944563.526000,567785.821600 5944549.139600,567751.502300 5944568.092600,567742.793500 5944572.902400,567743.029000 5944573.331000,567742.821100 5944573.445300,567742.874400 5944573.544200,567739.016000 5944575.652200,567745.050200 5944584.341000,567767.642400 5944623.692300,567769.682800 5944622.089100,567771.140500 5944624.712500,567779.302800 5944639.724200,567765.748000 5944648.469000,567748.257200 5944613.490100,567734.264600 5944584.486800,567738.928600 5944581.280400,567736.094900 5944577.248000,567728.166500 5944581.579400,567736.000000 5944598.117000,567792.414000 5944714.641000,567794.262000 5944719.216000,567818.910000 5944825.211000,567820.365000 5944828.159000,567820.232200 5944828.196200,567820.312900 5944828.356200,567822.949800 5944826.918100,567820.235300 5944815.337500,567816.615900 5944800.318900,567814.082400 5944788.738300,567811.187000 5944776.253000,567810.472300 5944773.251700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_22;000416;;Rhiemsweg;Rhiemsweg;65;Grün an Kleingärten;Hamburg-Mitte;Horn;129;0;01.10.2025;0,2570;;FHH;Stadtgrün;POLYGON ((571365.722000 5934708.778000,571394.866000 5934693.047000,571412.838000 5934683.343000,571403.120100 5934686.002800,571401.257000 5934680.471300,571352.199800 5934698.224500,571346.724000 5934616.718100,571346.619900 5934613.182700,571342.933000 5934613.122800,571342.928600 5934613.122600,571337.934000 5934613.042800,571337.929300 5934613.042600,571336.755500 5934613.023700,571336.758300 5934676.919500,571219.678700 5934672.033800,571217.301700 5934672.121800,571217.989500 5934682.199100,571222.936000 5934681.184500,571230.269200 5934680.331900,571241.013200 5934679.990900,571251.926800 5934679.820300,571267.785800 5934680.502200,571307.859400 5934682.718700,571331.733100 5934684.253300,571342.662500 5934685.012200,571343.676400 5934698.708300,571343.512200 5934699.729000,571343.290900 5934700.359800,571342.894700 5934701.095000,571342.318900 5934701.810400,571342.260100 5934701.869800,571342.200100 5934701.928100,571342.139100 5934701.985300,571342.077000 5934702.041400,571342.014200 5934702.096500,571341.950300 5934702.150400,571341.885400 5934702.203200,571341.819700 5934702.255000,571341.753100 5934702.305400,571341.685600 5934702.354800,571341.617200 5934702.403000,571341.548100 5934702.450000,571341.478100 5934702.495800,571341.407300 5934702.540300,571341.335700 5934702.583500,571341.263500 5934702.625600,571341.190500 5934702.666300,571341.117000 5934702.706800,571348.775000 5934700.289000,571348.784100 5934700.327800,571348.807300 5934700.320500,571352.199200 5934714.915200,571352.203600 5934714.934100,571352.441000 5934715.947900,571365.722000 5934708.778000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_23;000432;;Neubergerweg Bornbach;Neubergerweg Bornbach;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,0777;;FHH;Stadtgrün;POLYGON ((567369.934300 5947097.942300,567372.232600 5947084.505000,567363.266600 5947086.541600,567341.754900 5947091.427800,567341.626600 5947099.106300,567338.726700 5947102.876600,567336.492800 5947103.974000,567336.101000 5947107.367000,567366.037000 5947119.801000,567366.555000 5947117.705000,567369.934300 5947097.942300));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_24;005485;630 Wühlmäuse 2000;Hans-Stoll-Straße;Hans-Stoll-Straße;60;Dauerkleingärten;Bergedorf;Neuallermöhe;615;601;01.10.2025;1,0192;;FHH;Stadtgrün;POLYGON ((575848.528100 5927566.105500,575834.191200 5927483.823600,575839.177900 5927479.460200,575744.429100 5927382.218000,575775.596500 5927558.625300,575784.946700 5927570.468900,575814.867400 5927570.468900,575848.528100 5927566.105500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_25;000356;;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;65;Grün an Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,4205;;FHH;Stadtgrün;POLYGON ((566293.934000 5944865.990500,566285.050100 5944853.519600,566277.341100 5944834.342200,566270.008100 5944812.156500,566264.179200 5944791.474900,566258.538400 5944770.793400,566255.153800 5944756.128300,566273.103000 5944747.709400,566272.199300 5944731.068500,566257.221600 5944730.558200,566256.469200 5944707.808600,566261.357700 5944706.868400,566275.993800 5944699.898700,566276.223300 5944695.323100,566260.106200 5944696.431600,566260.258000 5944700.695000,566260.071100 5944700.706000,566260.076200 5944700.852400,566252.809800 5944701.272800,566246.564500 5944701.634100,566246.422400 5944679.727200,566246.602000 5944679.729700,566246.601000 5944679.585000,566248.900800 5944679.614200,566250.189100 5944670.947300,566250.508700 5944669.161300,566252.437000 5944658.384900,566254.949300 5944646.086900,566257.197200 5944634.979100,566258.122800 5944626.780400,566258.387100 5944616.730500,566257.858000 5944608.531900,566257.196700 5944603.903700,566256.799900 5944600.994400,566256.468800 5944600.729500,566254.363600 5944590.438800,566253.854800 5944588.480800,566252.369600 5944588.814200,566255.693200 5944564.175400,566253.711200 5944563.476400,566253.460300 5944563.387900,566253.258700 5944563.424100,566251.874800 5944563.673400,566249.966000 5944578.687000,566235.849000 5944604.978000,566235.800200 5944604.941700,566235.708000 5944605.113000,566234.186500 5944603.979300,566230.722200 5944609.701000,566226.385400 5944616.863200,566223.344100 5944628.103300,566222.286300 5944633.392800,566222.159200 5944636.518200,566221.625400 5944649.657800,566221.625500 5944661.631900,566224.698000 5944661.461000,566219.448000 5944687.149000,566214.690000 5944703.892000,566214.512800 5944703.868900,566214.476500 5944703.996200,566210.426400 5944703.463400,566206.268600 5944720.594500,566205.704700 5944730.183100,566203.824700 5944749.924700,566201.756700 5944764.778000,566199.688700 5944778.315200,566194.048400 5944795.048600,566188.595900 5944809.149900,566182.203400 5944822.875100,566173.366700 5944838.104600,566155.506500 5944833.893400,566146.286600 5944832.978800,566145.275000 5944835.697000,566174.614000 5944843.616000,566160.792000 5944864.599000,566164.394400 5944865.342300,566178.219300 5944844.830800,566199.271400 5944805.548700,566209.923400 5944768.866800,566213.884800 5944725.183700,566220.660500 5944694.607500,566220.833600 5944694.633800,566220.864000 5944694.496000,566244.412000 5944698.049000,566252.037000 5944768.107000,566270.460000 5944833.098000,566287.748000 5944868.293000,566293.934000 5944865.990500),(566249.814300 5944587.292400,566249.928000 5944587.072000,566254.246000 5944622.746000,566247.379000 5944659.517000,566244.118000 5944695.529000,566243.943300 5944695.504400,566243.928400 5944695.668000,566221.292000 5944692.458200,566227.103200 5944670.675800,566230.109800 5944625.304300,566249.805900 5944587.223100,566249.814300 5944587.292400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_26;000511;;Brünschentwiete;Brünschentwiete;65;Grün an Kleingärten;Altona;Rissen;227;0;01.10.2025;0,0350;;FHH;Stadtgrün;POLYGON ((548781.825200 5936707.712200,548770.737000 5936707.365000,548781.302300 5936729.760000,548782.348200 5936729.721300,548791.664700 5936728.624200,548792.862400 5936708.726200,548792.871600 5936708.455200,548786.739000 5936707.866000,548781.825200 5936707.712200));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_27;000521;;Kleiberweg;Kleiberweg;65;Grün an Kleingärten;Altona;Lurup;220;207;01.10.2025;0,2259;;FHH;Stadtgrün;POLYGON ((557722.249000 5939639.916600,557669.453000 5939632.655000,557666.235800 5939591.051800,557680.505700 5939582.007100,557681.231600 5939581.281200,557679.716800 5939581.152500,557679.581300 5939581.141000,557662.724600 5939579.708600,557659.896100 5939579.468300,557640.097500 5939577.786000,557643.189800 5939606.269600,557637.417800 5939635.691700,557720.340000 5939651.962000,557722.249000 5939639.916600));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_28;000524;220 Altona-Nord II;Friedrichshulderweg;Friedrichshulderweg;60;Dauerkleingärten;Altona;Lurup;220;207;01.10.2025;0,2176;;FHH;AGV;POLYGON ((558048.652800 5940264.547700,558055.396300 5940257.822400,558049.617500 5940237.854000,558043.095600 5940238.564000,557969.215900 5940246.606400,557969.244700 5940246.870900,557970.294600 5940256.472500,557970.258400 5940256.495000,557970.258900 5940256.499700,557970.265000 5940256.499000,557971.329800 5940266.272600,557972.055600 5940272.934200,558048.652800 5940264.547700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_29;000525;150 Bundesbahn Landwirtschaft;Brander Weg;Brander Weg;60;Dauerkleingärten;Altona;Lurup;220;207;01.10.2025;0,2066;;Privat;AGV;POLYGON ((557913.984700 5940242.541400,557960.654900 5940236.942400,557970.127800 5940235.806000,558038.996100 5940228.072600,558039.495100 5940231.815600,558044.485500 5940231.815700,558045.483600 5940235.059600,558043.095600 5940238.564000,558049.617500 5940237.854000,558043.691000 5940217.380000,558003.335000 5940221.774000,557960.654900 5940226.420200,557848.676000 5940238.611000,557849.855900 5940238.590200,557850.151100 5940238.573500,557850.342600 5940238.585000,557850.534100 5940238.599800,557850.725100 5940238.618000,557850.915700 5940238.639500,557851.106100 5940238.664300,557851.295900 5940238.692500,557851.485200 5940238.724000,557851.674000 5940238.758700,557851.862100 5940238.796700,557852.049500 5940238.838100,557852.236200 5940238.882700,557852.422100 5940238.930400,557852.607000 5940238.981500,557852.791100 5940239.035800,557852.974200 5940239.093300,557853.156200 5940239.154000,557853.337300 5940239.217900,557853.517100 5940239.284900,557853.695700 5940239.354900,557853.873100 5940239.428200,557854.049200 5940239.504600,557854.224000 5940239.583900,557854.397300 5940239.666400,557854.569100 5940239.751800,557854.739500 5940239.840200,557854.908200 5940239.931600,557855.075400 5940240.025800,557855.240800 5940240.123100,557855.404600 5940240.223200,557855.566600 5940240.326100,557855.726700 5940240.431800,557855.885100 5940240.540400,557856.041400 5940240.651700,557856.195800 5940240.765600,557856.348200 5940240.882200,557856.498500 5940241.001500,557856.646800 5940241.123400,557856.792900 5940241.247900,557856.936800 5940241.374900,557857.078400 5940241.504400,557857.217800 5940241.636300,557857.354800 5940241.770700,557857.489500 5940241.907400,557857.621800 5940242.046400,557857.751600 5940242.187700,557857.878900 5940242.331400,557858.003700 5940242.477100,557858.125900 5940242.625100,557858.245600 5940242.775100,557858.362700 5940242.927300,557858.477000 5940243.081400,557858.588600 5940243.237500,557858.697500 5940243.395500,557858.803600 5940243.555400,557858.907000 5940243.717100,557859.007400 5940243.880700,557859.105000 5940244.045900,557859.199700 5940244.212800,557859.291500 5940244.381400,557859.380300 5940244.551500,557859.466100 5940244.723200,557859.549000 5940244.896300,557859.628800 5940245.070800,557859.705400 5940245.246700,557859.779200 5940245.423900,557859.849700 5940245.602400,557859.917200 5940245.782100,557859.981400 5940245.962900,557860.042500 5940246.144800,557860.100500 5940246.327800,557860.155200 5940246.511800,557860.206600 5940246.696600,557860.254900 5940246.882400,557860.300000 5940247.069000,557860.341800 5940247.256200,557860.380200 5940247.444300,557860.415400 5940247.632900,557860.447300 5940247.822100,557860.475900 5940248.011900,557860.493700 5940248.145800,557876.554800 5940247.031200,557913.984700 5940242.541400));EPSG:25832
